100_LitersPerDay_[Liters/h/15Minutes]	200LitersPerDay_[Liters/h/15Minutes]	300LitersPerDay_[Liters/h/15Minutes]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	16.8	16.8
0	0	0
44	0	44
0	4.8	4.8
0	0	0
0	56	56
0	0	0
0	0	0
0	6.4	6.4
10.4	0	10.4
32.8	0	32.8
0	0	0
0	0	0
0	0	0
1.6	8.8	10.4
0	0	0
0	0	0
0	36	36
23.2	0	23.2
0	0	0
0	2.4	2.4
16	0	16
23.2	18.4	41.6
0	27.2	27.2
0	0	0
0	0	0
0	32	32
0	0	0
0	5.6	5.6
3.2	31.2	34.4
0	2.4	2.4
0	0	0
21.6	0	21.6
0	0	0
0	0	0
0	0	0
31.2	37.6	68.8
0	4	4
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	28.8	28.8
15.2	6.4	21.6
0	0	0
0	0	0
0	0	0
13.6	0	13.6
0	0	0
0	4	4
4.8	0	4.8
0	0	0
4	0	4
0	0	0
2.4	0	2.4
0	0	0
0	0	0
0	2.4	2.4
2.4	18.4	20.8
0	31.2	31.2
0	0	0
0	0	0
0	14.4	14.4
0	0	0
0	1.6	1.6
8	32	40
8	28.8	36.8
0	0	0
0	0	0
0	20	20
0	0	0
0	0	0
0	0	0
0	0	0
1.6	0	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8.8	8.8
0	0	0
20.8	0	20.8
0	40	40
0	0	0
0	1.6	1.6
172	0	172
35.2	0	35.2
0	0	0
0	156	156
0	0	0
0	0	0
0	21.6	21.6
0	0	0
0	0	0
29.6	22.4	52
27.2	20.8	48
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
20	20.8	40.8
32.8	0	32.8
8.8	42.4	51.2
0	0	0
0	0	0
0	5.6	5.6
0	0	0
14.4	0	14.4
0	0	0
0	0	0
0	0	0
0	0	0
129.6	4.8	134.4
86.4	8.8	95.2
1.6	0	1.6
0	24.8	24.8
0	11.2	11.2
0	24	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	24	24
0	24.8	24.8
48	0	48
0	0	0
0	23.2	23.2
0	0	0
0	34.4	34.4
0	108.8	108.8
0	1.6	1.6
2.4	21.6	24
21.6	31.2	52.8
0	0	0
0	0	0
0	0	0
3.2	31.2	34.4
1.6	8.8	10.4
0	0	0
0	10.4	10.4
0	5.6	5.6
0	0	0
27.2	24.8	52
0	7.2	7.2
0	0	0
0	0	0
0	0	0
10.4	0	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	1.6	1.6
8.8	8	16.8
0	4	4
0	2.4	2.4
0	0	0
0	31.2	31.2
0	0	0
0	0	0
21.6	5.6	27.2
0	7.2	7.2
86.4	3.2	89.6
57.6	18.4	76
10.4	0	10.4
0	0	0
24.8	0	24.8
0	28.8	28.8
27.2	0	27.2
0	0	0
0	0	0
9.6	42.4	52
22.4	36	58.4
0	0	0
0	1.6	1.6
14.4	2.4	16.8
0	0	0
0	0	0
3.2	0	3.2
6.4	0	6.4
0	0	0
0	0	0
0	0	0
0	38.4	38.4
0	0	0
35.2	0	35.2
13.6	0	13.6
0	0	0
1.6	0	1.6
0	10.4	10.4
27.2	21.6	48.8
0	0	0
0	0	0
0	0	0
0	0	0
6.4	5.6	12
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	6.4	6.4
0	6.4	6.4
0	0	0
0	0	0
0	14.4	14.4
0	0	0
0	27.2	27.2
3.2	0	3.2
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	19.2	19.2
0	0	0
0	0	0
18.4	3.2	21.6
0	0	0
0	7.2	7.2
32	10.4	42.4
12.8	0	12.8
0	0	0
20.8	128.8	149.6
0	96.8	96.8
0	0	0
0	0	0
18.4	0	18.4
0	4.8	4.8
0	0	0
0	10.4	10.4
0	52.8	52.8
0	0	0
0	26.4	26.4
28.8	0	28.8
0	14.4	14.4
0	0	0
0	0	0
0	156	156
0	3.2	3.2
8	0	8
0	0	0
0	6.4	6.4
17.6	0	17.6
0	0	0
0	24.8	24.8
0	0	0
12	24	36
0	20	20
22.4	28.8	51.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
16	0	16
24	0	24
0	2.4	2.4
0	0	0
13.6	8	21.6
34.4	0	34.4
0	0	0
0	19.2	19.2
0	28	28
0	4.8	4.8
0	12.8	12.8
0	2.4	2.4
9.6	5.6	15.2
0	0	0
0	16.8	16.8
0	0	0
0	0	0
20.8	13.6	34.4
0	0	0
0	0	0
0	0	0
0	8.8	8.8
0	3.2	3.2
0	8.8	8.8
0	0	0
0	0	0
11.2	0	11.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8.8	9.6	18.4
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
0	0	0
4	0	4
160	23.2	183.2
0	0	0
0	4	4
0	0	0
0	0	0
0	31.2	31.2
0	124	124
0	8	8
0	0	0
0	0	0
0	0	0
0	24	24
0	0	0
32	0	32
0	0	0
0	24.8	24.8
0	32	32
0	0	0
0	0	0
0	16.8	16.8
0	0	0
0	18.4	18.4
0	23.2	23.2
24.8	8	32.8
0	0	0
0	0	0
0	39.2	39.2
20.8	0	20.8
0	0	0
0	0	0
0	3.2	3.2
4.8	3.2	8
1.6	0	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	19.2	19.2
0	0	0
0	10.4	10.4
24	10.4	34.4
0	0	0
0	13.6	13.6
0	26.4	26.4
0	0	0
0	21.6	21.6
7.2	5.6	12.8
4.8	0	4.8
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
16.8	0	16.8
0	7.2	7.2
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	16	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	32.8	32.8
0	0	0
0	31.2	31.2
29.6	22.4	52
0	0	0
0	0	0
0	7.2	7.2
0	174.4	174.4
0	0	0
0	0	0
0	0	0
3.2	23.2	26.4
0	0	0
12	15.2	27.2
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
14.4	0	14.4
0	0	0
0	0	0
0	0	0
0	20	20
0	21.6	21.6
0	0	0
0	0	0
0	40.8	40.8
0	4	4
0	0	0
0	0	0
3.2	0	3.2
0	23.2	23.2
7.2	4	11.2
0	4	4
0	0	0
0	32	32
0	4	4
41.6	24	65.6
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	0	0
47.2	24.8	72
0	0	0
0	8	8
0	0	0
0	7.2	7.2
147.2	0	147.2
0	0	0
0	12	12
20	0	20
0	0	0
0	0	0
0	28	28
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.6	0	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
33.6	0	33.6
0	0	0
47.2	0	47.2
188.8	5.6	194.4
0	25.6	25.6
0	0	0
0	0	0
0	0	0
0	52.8	52.8
4	0	4
0	1.6	1.6
180	0	180
4.8	3.2	8
0	0	0
0	48.8	48.8
0	0	0
6.4	4	10.4
0	20	20
0	0	0
0	0	0
0	0	0
0	2.4	2.4
8.8	0	8.8
0	30.4	30.4
1.6	0	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
9.6	0	9.6
1.6	0	1.6
0	27.2	27.2
0	0	0
0	0	0
0	0	0
35.2	20.8	56
0	0	0
0	27.2	27.2
0	0	0
0	1.6	1.6
0	0	0
0	26.4	26.4
1.6	3.2	4.8
0	17.6	17.6
0	0	0
0	0	0
0	0	0
0	28	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	31.2	31.2
0	16.8	16.8
0	0	0
16	0	16
0	0	0
172	0	172
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
0	57.6	57.6
10.4	0	10.4
8	0	8
8	0	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
11.2	0	11.2
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	9.6	9.6
0	0	0
0	14.4	14.4
0	25.6	25.6
0	34.4	34.4
0	0	0
0	0	0
0	0	0
0	21.6	21.6
183.2	0	183.2
0	0	0
0	71.2	71.2
0	0	0
2.4	16.8	19.2
20.8	13.6	34.4
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
4	0	4
0	0	0
0	2.4	2.4
0	0	0
14.4	0	14.4
4	22.4	26.4
0	0	0
2.4	64	66.4
0	86.4	86.4
0	15.2	15.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5.6	0	5.6
0	0	0
0	36.8	36.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6.4	0	6.4
0	0	0
0	12.8	12.8
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	0	0
33.6	518.4	552
0	57.6	57.6
0	0	0
0	29.6	29.6
0	0	0
4	4	8
1.6	0	1.6
0	3.2	3.2
1.6	0	1.6
0	4.8	4.8
0	11.2	11.2
0	0	0
0	22.4	22.4
0	19.2	19.2
0	0	0
0	0	0
0	0	0
15.2	0	15.2
0	59.2	59.2
2.4	81.6	84
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12	12
0	0	0
0	0	0
0	0	0
0	180	180
0	0	0
0	0	0
0	0	0
6.4	0	6.4
0	0	0
0	26.4	26.4
0	140	140
0	0	0
0	25.6	25.6
0	0	0
0	156.8	156.8
0	27.2	27.2
0	0	0
22.4	0	22.4
0	0	0
0	14.4	14.4
0	38.4	38.4
0	0	0
0	5.6	5.6
0	13.6	13.6
0	42.4	42.4
0	0	0
1.6	0	1.6
31.2	0	31.2
0	0	0
148	0	148
0	0	0
0	0	0
0	0	0
0	0	0
22.4	24	46.4
0	0	0
0	37.6	37.6
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	0	0
3.2	25.6	28.8
0	8.8	8.8
0	0	0
0	0	0
0	0	0
20	0	20
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	23.2	23.2
2.4	0	2.4
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
12	4.8	16.8
0	0	0
26.4	0	26.4
0	0	0
10.4	0	10.4
0	4	4
0	0	0
5.6	21.6	27.2
0	0	0
9.6	0	9.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	0	0
0	3.2	3.2
0	0	0
0	0	0
10.4	0	10.4
0	21.6	21.6
21.6	24	45.6
224	0	224
120	0	120
38.4	0	38.4
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	18.4	18.4
0	0	0
47.2	31.2	78.4
0	2.4	2.4
16.8	0	16.8
0	0	0
0	10.4	10.4
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28	28
0	0	0
0	0	0
0	6.4	6.4
0	3.2	3.2
23.2	0	23.2
32.8	0	32.8
0	0	0
0	0	0
0	44.8	44.8
0	6.4	6.4
0	0	0
0	28.8	28.8
0	0	0
0	10.4	10.4
0	0	0
0	0	0
13.6	0	13.6
0	0	0
0	0	0
0	84	84
0	14.4	14.4
0	0	0
0	0	0
0	0	0
0	132	132
0	0	0
0	0	0
0	184.8	184.8
51.2	15.2	66.4
0	4	4
22.4	32	54.4
0	22.4	22.4
0	29.6	29.6
16	0	16
0	0	0
0	0	0
5.6	0	5.6
0	14.4	14.4
0	0	0
0	0	0
0	0	0
0	0	0
0	32	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	25.6	25.6
0	0	0
0	0	0
188	0	188
0	0	0
11.2	0	11.2
0	0	0
0	0	0
1.6	0	1.6
155.2	0	155.2
0	0	0
0	24.8	24.8
0	8	8
0	23.2	23.2
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	16	16
0	0	0
0	0	0
0	0	0
0	22.4	22.4
4.8	35.2	40
0	0	0
0	0	0
9.6	7.2	16.8
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
30.4	0	30.4
0	0	0
0	0	0
0	23.2	23.2
0	0	0
0	0	0
0	0	0
0	0	0
5.6	22.4	28
0	8	8
0	1.6	1.6
7.2	0	7.2
0	0	0
22.4	0	22.4
0	0	0
29.6	0	29.6
0	0	0
0	0	0
0	0	0
0	0	0
3.2	36	39.2
0	0	0
0	0	0
0	8.8	8.8
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	4.8	4.8
0	25.6	25.6
0	17.6	17.6
0	5.6	5.6
120	0	120
80	0	80
0	0	0
0	38.4	38.4
0	196	196
0	0	0
4.8	0	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
1.6	0	1.6
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
15.2	0	15.2
0	0	0
0	0	0
0	0	0
0	0	0
38.4	0	38.4
0	108	108
0	0	0
21.6	81.6	103.2
0	163.2	163.2
0	284	284
32	0	32
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	19.2	19.2
0	0	0
0	0	0
8.8	0	8.8
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
7.2	0	7.2
0	0	0
0	8	8
0	27.2	27.2
0	0	0
0	0	0
0	6.4	6.4
0	23.2	23.2
0	4.8	4.8
0	35.2	35.2
0	32	32
0	0	0
0	0	0
0	0	0
7.2	0	7.2
6.4	0	6.4
1.6	0	1.6
0	12.8	12.8
0	0	0
0	0	0
0	0	0
9.6	0	9.6
0	0	0
0	0	0
0	0	0
0	0	0
24.8	0	24.8
140	0	140
0	216	216
0	0	0
0	0	0
25.6	23.2	48.8
0	32	32
23.2	156	179.2
0	0	0
0	20	20
30.4	0	30.4
0	0	0
0	0	0
8	0	8
0	0	0
0	14.4	14.4
0	0	0
0	0	0
0	4	4
22.4	34.4	56.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5.6	22.4	28
0	13.6	13.6
5.6	0	5.6
0	0	0
0	0	0
0	0	0
0	184	184
23.2	0	23.2
0	19.2	19.2
0	0	0
164	4.8	168.8
120	51.2	171.2
3.2	0	3.2
0	0	0
0	18.4	18.4
0	3.2	3.2
0	9.6	9.6
0	0	0
0	0	0
0	10.4	10.4
0	179.2	179.2
0	0	0
35.2	0	35.2
0	0	0
0	2.4	2.4
0	0	0
0	1.6	1.6
0	0	0
0	24	24
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	4	4
0	0	0
0	0	0
0	3.2	3.2
16	2.4	18.4
0	0	0
9.6	0	9.6
0	32.8	32.8
24.8	8	32.8
0	13.6	13.6
0	0	0
0	0	0
0	25.6	25.6
0	8	8
4	0	4
0	28.8	28.8
0	7.2	7.2
0	4.8	4.8
0	7.2	7.2
32	0	32
0	514.4	514.4
0	129.6	129.6
0	0	0
0	0	0
0	9.6	9.6
0	0	0
0	19.2	19.2
0	25.6	25.6
0	0	0
8	29.6	37.6
0	24	24
24.8	0	24.8
0	49.6	49.6
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
13.6	0	13.6
34.4	0	34.4
137.6	0	137.6
0	10.4	10.4
0	80	80
0	32	32
0	0	0
0	0	0
0	0	0
0	24.8	24.8
0	4	4
0	0	0
0	0	0
32	4	36
128	25.6	153.6
0	0	0
0	0	0
0	2.4	2.4
0	20.8	20.8
0	0	0
7.2	0	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	22.4	22.4
0	19.2	19.2
0	0	0
0	31.2	31.2
0	0	0
12.8	0	12.8
27.2	18.4	45.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	24.8	24.8
16	6.4	22.4
8	2.4	10.4
0	0	0
0	0	0
26.4	0	26.4
0	20	20
0	6.4	6.4
0	8	8
0	5.6	5.6
0	0	0
0	0	0
0	5.6	5.6
25.6	204	229.6
0	23.2	23.2
0	15.2	15.2
0	0	0
0	0	0
0	9.6	9.6
0	34.4	34.4
0	137.6	137.6
31.2	26.4	57.6
0	0	0
0	0	0
0	3.2	3.2
0	0	0
24	0	24
29.6	0	29.6
118.4	0	118.4
0	0	0
0	0	0
0	31.2	31.2
0	28	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
13.6	0	13.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	33.6	33.6
0	0	0
0	0	0
0	12.8	12.8
0	9.6	9.6
0	31.2	31.2
4	0	4
0	25.6	25.6
0	200	200
0	0	0
0	0	0
0	0	0
37.6	7.2	44.8
0	40.8	40.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
27.2	0	27.2
0	0	0
24.8	0	24.8
0	0	0
0	0	0
0	0	0
22.4	2.4	24.8
0	26.4	26.4
3.2	0	3.2
0	0	0
0	3.2	3.2
21.6	0	21.6
0	0	0
4.8	0	4.8
0	2.4	2.4
0	4	4
0	3.2	3.2
0	3.2	3.2
0	0	0
0	0	0
6.4	0	6.4
0	8.8	8.8
35.2	0	35.2
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	8	8
0	11.2	11.2
0	4	4
0	0	0
0	0	0
0	20	20
0	0	0
30.4	0	30.4
0	0	0
0	0	0
6.4	0	6.4
217.6	3.2	220.8
0	0	0
0	9.6	9.6
0	0	0
0	8.8	8.8
35.2	11.2	46.4
0	6.4	6.4
0	29.6	29.6
0	0	0
0	0	0
1.6	0	1.6
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
12	0	12
0	0	0
0	0	0
24.8	0	24.8
0	61.6	61.6
0	0	0
0	17.6	17.6
0	0	0
0	26.4	26.4
0	209.6	209.6
0	0	0
0	0	0
0	32	32
0	0	0
0	0	0
3.2	12.8	16
0	0	0
0	0	0
0	7.2	7.2
0	4	4
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	15.2	15.2
0	2.4	2.4
0	4	4
0	0	0
0	0	0
0	13.6	13.6
0	13.6	13.6
0	0	0
0	12.8	12.8
0	0	0
0	26.4	26.4
0	1.6	1.6
25.6	0	25.6
0	0	0
19.2	0	19.2
0	0	0
0	0	0
24.8	0	24.8
0	0	0
23.2	0	23.2
0	0	0
0	20	20
0	0	0
8.8	24.8	33.6
7.2	0	7.2
32	0	32
23.2	0	23.2
0	9.6	9.6
0	0	0
0	29.6	29.6
0	0	0
0	0	0
165.6	0	165.6
177.6	7.2	184.8
0	12	12
0	0	0
0	10.4	10.4
0	0	0
28.8	0	28.8
0	0	0
0	21.6	21.6
0	7.2	7.2
0	0	0
25.6	0	25.6
0	0	0
0	11.2	11.2
0	0	0
0	0	0
0	8.8	8.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	228	228
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
172	19.2	191.2
0	0	0
0	0	0
0	9.6	9.6
0	0	0
8.8	0	8.8
0	10.4	10.4
4.8	6.4	11.2
0	126.4	126.4
0	0	0
29.6	15.2	44.8
4.8	0	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	59.2	59.2
0	0	0
0	24.8	24.8
0	0	0
0	6.4	6.4
0	0	0
0	2.4	2.4
0	0	0
0	0	0
12	30.4	42.4
0	0	0
0	0	0
19.2	0	19.2
0	24.8	24.8
9.6	0	9.6
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	20.8	20.8
0	16	16
0	13.6	13.6
30.4	0	30.4
0	5.6	5.6
0	0	0
0	0	0
0	0	0
13.6	0	13.6
0	0	0
0	26.4	26.4
0	0	0
0	26.4	26.4
0	148	148
0	0	0
0	18.4	18.4
0	0	0
8.8	0	8.8
28.8	0	28.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	33.6	33.6
5.6	0	5.6
0	0	0
0	29.6	29.6
0	0	0
0	0	0
0	0	0
0	9.6	9.6
20.8	1.6	22.4
0	160	160
2.4	204	206.4
13.6	8	21.6
0	0	0
22.4	0	22.4
0	0	0
4	6.4	10.4
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	0	0
5.6	18.4	24
0	1.6	1.6
2.4	6.4	8.8
0	8.8	8.8
0	17.6	17.6
24	2.4	26.4
0	0	0
0	4	4
0	204	204
0	0	0
0	7.2	7.2
20.8	4	24.8
0	20.8	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	20	20
0	0	0
0	497.6	497.6
0	144	144
0	0	0
0	0	0
10.4	0	10.4
1.6	4	5.6
0	0	0
22.4	0	22.4
0	3.2	3.2
0	0	0
0	7.2	7.2
16	0	16
13.6	0	13.6
0	0	0
0	0	0
0	36	36
0	0	0
0	0	0
5.6	196	201.6
7.2	0	7.2
0	6.4	6.4
0	0	0
0	0	0
20.8	0	20.8
0	8.8	8.8
0	23.2	23.2
0	4.8	4.8
0	39.2	39.2
0	8.8	8.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	25.6	25.6
2.4	0	2.4
0	0	0
6.4	20	26.4
0	1.6	1.6
0	25.6	25.6
8.8	20	28.8
0	0	0
0	180	180
0	0	0
0	276	276
24	8.8	32.8
3.2	0	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	4	4
0	0	0
0	0	0
0	31.2	31.2
26.4	0	26.4
0	0	0
0	0	0
15.2	8	23.2
4	0	4
0	0	0
0	6.4	6.4
0	16.8	16.8
0	0	0
0	0	0
7.2	0	7.2
0	0	0
0	0	0
152	3.2	155.2
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	24	24
0	1.6	1.6
0	4.8	4.8
5.6	0	5.6
0	8	8
1.6	0	1.6
0	152	152
0	3.2	3.2
0	0	0
0	13.6	13.6
0	32.8	32.8
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	4	4
9.6	0	9.6
0	0	0
2.4	0	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.6	124	125.6
0	0	0
0	0	0
0	0	0
222.4	0	222.4
0	0	0
39.2	0	39.2
324.8	0	324.8
1.6	0	1.6
188	0	188
0	56	56
0	84	84
180	0	180
0	18.4	18.4
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	4	4
0	10.4	10.4
174.4	19.2	193.6
0	0	0
0	29.6	29.6
0	0	0
0	0	0
0	0	0
4.8	2.4	7.2
0	0	0
0	20	20
0	0	0
0	0	0
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
0	36	36
5.6	9.6	15.2
0	0	0
0	0	0
0	0	0
0	10.4	10.4
0	8	8
0	0	0
0	25.6	25.6
0	4	4
33.6	0	33.6
25.6	21.6	47.2
0	0	0
12.8	34.4	47.2
0	0	0
4	0	4
0	2.4	2.4
0	0	0
0	0	0
3.2	0	3.2
0	140.8	140.8
22.4	56.8	79.2
0	0	0
0	0	0
20	0	20
0	8.8	8.8
0	0	0
0	0	0
8	0	8
0	20	20
28	0	28
0	0	0
